,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,Total Price,Year,Total_Price
1971,O01972,C0338,P069,4,2024-04-01,Prepare,Accessories,345.37,1381.48,2024,1381.48
1972,O01973,C0072,P074,4,2024-04-19,Add,Electronics,400.3,1601.2,2024,1601.2
1973,O01974,C0356,P041,5,2024-04-19,Behind,Footwear,465.37,2326.85,2024,2326.85
1974,O01975,C0467,P046,5,2024-04-19,Around,Electronics,900.08,4500.400000000001,2024,4500.400000000001
1975,O01976,C0276,P066,2,2024-04-16,Such,Accessories,572.04,1144.08,2024,1144.08
1976,O01977,C0353,P013,1,2024-04-09,Drive,Electronics,474.22,474.22,2024,474.22
1977,O01978,C0122,P005,2,2024-04-23,Protect,Footwear,68.06,136.12,2024,136.12
1978,O01979,C0073,P039,2,2024-04-24,Bed,Clothing,441.94,883.88,2024,883.88
1979,O01980,C0491,P018,5,2024-04-04,Maybe,Accessories,965.2,4826.0,2024,4826.0
1980,O01981,C0283,P028,5,2024-04-26,Work,Home,796.29,3981.45,2024,3981.45
1981,O01982,C0184,P036,2,2024-04-19,News,Clothing,877.81,1755.62,2024,1755.62
1982,O01983,C0374,P080,4,2024-04-06,Organization,Footwear,642.94,2571.76,2024,2571.76
1983,O01984,C0039,P071,3,2024-04-13,Same,Electronics,115.08,345.24,2024,345.24
1984,O01985,C0134,P049,2,2024-04-16,Town,Electronics,906.94,1813.88,2024,1813.88
1985,O01986,C0205,P059,1,2024-04-21,Network,Home,894.42,894.42,2024,894.42
1986,O01987,C0484,P033,4,2024-04-23,The,Footwear,666.87,2667.48,2024,2667.48
1987,O01988,C0482,P089,2,2024-04-14,Value,Accessories,464.7,929.4,2024,929.4
1988,O01989,C0275,P027,1,2024-04-10,Ahead,Clothing,144.07,144.07,2024,144.07
1989,O01990,C0323,P094,3,2024-04-19,North,Electronics,613.4,1840.1999999999998,2024,1840.1999999999998
1990,O01991,C0325,P090,2,2024-04-05,Perform,Electronics,947.55,1895.1,2024,1895.1
1991,O01992,C0366,P048,5,2024-04-04,Consumer,Clothing,545.84,2729.2000000000003,2024,2729.2000000000003
1992,O01993,C0337,P083,5,2024-04-11,Ready,Accessories,255.54,1277.7,2024,1277.7
1993,O01994,C0310,P021,4,2024-04-03,Art,Electronics,938.65,3754.6,2024,3754.6
1994,O01995,C0421,P020,3,2024-04-23,Light,Accessories,732.21,2196.63,2024,2196.63
1995,O01996,C0404,P056,4,2024-04-30,While,Footwear,795.06,3180.24,2024,3180.24
1996,O01997,C0014,P078,2,2024-04-28,Where,Accessories,723.64,1447.28,2024,1447.28
1997,O01998,C0040,P035,1,2024-04-26,First,Clothing,362.04,362.04,2024,362.04
1998,O01999,C0273,P015,5,2024-04-18,Strategy,Home,352.12,1760.6,2024,1760.6
1999,O02000,C0209,P009,3,2024-04-06,Manage,Accessories,258.37,775.11,2024,775.11
2000,O02001,C0328,P012,3,2024-04-13,Section,Footwear,597.66,1792.98,2024,1792.98
2001,O02002,C0466,P043,3,2024-04-27,Force,Clothing,748.87,2246.61,2024,2246.61
2002,O02003,C0075,P029,3,2024-04-23,Believe,Electronics,205.62,616.86,2024,616.86
2003,O02004,C0006,P013,4,2024-04-01,Drive,Electronics,474.22,1896.88,2024,1896.88
2004,O02005,C0497,P029,4,2024-04-13,Believe,Electronics,205.62,822.48,2024,822.48
2005,O02006,C0488,P014,1,2024-04-18,Yes,Footwear,414.78,414.78,2024,414.78
2006,O02007,C0090,P068,3,2024-04-27,Market,Accessories,877.38,2632.14,2024,2632.14
2007,O02008,C0302,P063,1,2024-04-18,Table,Home,252.25,252.25,2024,252.25
2008,O02009,C0271,P045,5,2024-04-26,Compare,Footwear,236.05,1180.25,2024,1180.25
2009,O02010,C0444,P037,5,2024-04-26,Store,Home,395.48,1977.4,2024,1977.4
2010,O02011,C0139,P078,1,2024-04-17,Where,Accessories,723.64,723.64,2024,723.64
2011,O02012,C0460,P007,2,2024-04-16,Finish,Clothing,325.74,651.48,2024,651.48
2012,O02013,C0163,P097,4,2024-04-03,Away,Home,932.46,3729.84,2024,3729.84
2013,O02014,C0093,P045,5,2024-04-17,Compare,Footwear,236.05,1180.25,2024,1180.25
2014,O02015,C0283,P077,4,2024-04-27,Government,Clothing,233.11,932.44,2024,932.44
2015,O02016,C0245,P076,2,2024-04-19,Amount,Electronics,154.17,308.34,2024,308.34
2016,O02017,C0133,P002,5,2024-04-18,Least,Accessories,56.56,282.8,2024,282.8
2017,O02018,C0366,P020,2,2024-04-23,Light,Accessories,732.21,1464.42,2024,1464.42
2018,O02019,C0074,P049,5,2024-04-27,Town,Electronics,906.94,4534.700000000001,2024,4534.700000000001
2019,O02020,C0377,P035,1,2024-04-26,First,Clothing,362.04,362.04,2024,362.04
2020,O02021,C0471,P093,3,2024-04-21,Why,Clothing,508.36,1525.08,2024,1525.08
2021,O02022,C0363,P100,2,2024-04-04,Everything,Home,922.89,1845.78,2024,1845.78
2022,O02023,C0348,P078,4,2024-04-25,Where,Accessories,723.64,2894.56,2024,2894.56
2023,O02024,C0362,P059,2,2024-04-25,Network,Home,894.42,1788.84,2024,1788.84
2024,O02025,C0225,P046,4,2024-04-07,Around,Electronics,900.08,3600.32,2024,3600.32
2025,O02026,C0258,P037,3,2024-04-22,Store,Home,395.48,1186.44,2024,1186.44
2026,O02027,C0488,P055,5,2024-04-29,According,Footwear,143.58,717.9000000000001,2024,717.9000000000001
2027,O02028,C0483,P092,2,2024-04-04,Coach,Electronics,588.3,1176.6,2024,1176.6
2028,O02029,C0157,P082,1,2024-04-06,West,Footwear,545.01,545.01,2024,545.01
2029,O02030,C0486,P040,4,2024-04-28,Some,Electronics,380.06,1520.24,2024,1520.24
2030,O02031,C0395,P041,1,2024-04-20,Behind,Footwear,465.37,465.37,2024,465.37
2031,O02032,C0325,P011,1,2024-04-23,Senior,Electronics,761.43,761.43,2024,761.43
2032,O02033,C0374,P031,1,2024-04-06,Eat,Clothing,168.44,168.44,2024,168.44
2033,O02034,C0452,P098,5,2024-05-19,Decision,Accessories,567.31,2836.5499999999997,2024,2836.5499999999997
2034,O02035,C0463,P029,2,2024-05-02,Believe,Electronics,205.62,411.24,2024,411.24
2035,O02036,C0039,P047,2,2024-05-03,Standard,Footwear,386.97,773.94,2024,773.94
2036,O02037,C0264,P046,1,2024-05-24,Around,Electronics,900.08,900.08,2024,900.08
2037,O02038,C0217,P064,4,2024-05-10,Likely,Home,745.23,2980.92,2024,2980.92
2038,O02039,C0088,P048,1,2024-05-18,Consumer,Clothing,545.84,545.84,2024,545.84
2039,O02040,C0174,P087,2,2024-05-30,Body,Footwear,585.47,1170.94,2024,1170.94
2040,O02041,C0426,P070,1,2024-05-16,Country,Home,822.15,822.15,2024,822.15
2041,O02042,C0149,P039,4,2024-05-26,Bed,Clothing,441.94,1767.76,2024,1767.76
2042,O02043,C0151,P034,2,2024-05-28,Many,Electronics,525.45,1050.9,2024,1050.9
2043,O02044,C0002,P095,5,2024-05-01,Program,Clothing,23.02,115.1,2024,115.1
2044,O02045,C0202,P028,3,2024-05-31,Work,Home,796.29,2388.87,2024,2388.87
2045,O02046,C0476,P083,5,2024-05-31,Ready,Accessories,255.54,1277.7,2024,1277.7
2046,O02047,C0423,P005,4,2024-05-14,Protect,Footwear,68.06,272.24,2024,272.24
2047,O02048,C0457,P080,4,2024-05-22,Organization,Footwear,642.94,2571.76,2024,2571.76
2048,O02049,C0030,P046,1,2024-05-17,Around,Electronics,900.08,900.08,2024,900.08
2049,O02050,C0316,P059,3,2024-05-30,Network,Home,894.42,2683.2599999999998,2024,2683.2599999999998
2050,O02051,C0153,P046,1,2024-05-24,Around,Electronics,900.08,900.08,2024,900.08
2051,O02052,C0003,P045,2,2024-05-05,Compare,Footwear,236.05,472.1,2024,472.1
2052,O02053,C0206,P046,1,2024-05-16,Around,Electronics,900.08,900.08,2024,900.08
2053,O02054,C0052,P056,4,2024-05-16,While,Footwear,795.06,3180.24,2024,3180.24
2054,O02055,C0102,P011,5,2024-05-17,Senior,Electronics,761.43,3807.1499999999996,2024,3807.1499999999996
2055,O02056,C0264,P020,4,2024-05-22,Light,Accessories,732.21,2928.84,2024,2928.84
2056,O02057,C0064,P063,1,2024-05-22,Table,Home,252.25,252.25,2024,252.25
2057,O02058,C0080,P099,3,2024-05-29,So,Electronics,698.17,2094.5099999999998,2024,2094.5099999999998
2058,O02059,C0116,P061,4,2024-05-18,Stage,Clothing,155.92,623.68,2024,623.68
2059,O02060,C0192,P039,3,2024-05-23,Bed,Clothing,441.94,1325.82,2024,1325.82
2060,O02061,C0220,P024,5,2024-05-04,Night,Footwear,742.42,3712.1,2024,3712.1
2061,O02062,C0416,P035,1,2024-05-13,First,Clothing,362.04,362.04,2024,362.04
2062,O02063,C0225,P085,4,2024-05-01,Really,Electronics,185.69,742.76,2024,742.76
2063,O02064,C0083,P018,3,2024-05-20,Maybe,Accessories,965.2,2895.6000000000004,2024,2895.6000000000004
2064,O02065,C0383,P056,1,2024-05-07,While,Footwear,795.06,795.06,2024,795.06
2065,O02066,C0184,P091,2,2024-05-30,Foot,Clothing,157.58,315.16,2024,315.16
2066,O02067,C0057,P025,3,2024-05-27,General,Accessories,576.6,1729.8000000000002,2024,1729.8000000000002
2067,O02068,C0021,P018,4,2024-05-24,Maybe,Accessories,965.2,3860.8,2024,3860.8
2068,O02069,C0216,P096,3,2024-05-01,Service,Footwear,872.76,2618.2799999999997,2024,2618.2799999999997
2069,O02070,C0462,P005,2,2024-05-23,Protect,Footwear,68.06,136.12,2024,136.12
2070,O02071,C0342,P026,4,2024-05-14,North,Accessories,842.62,3370.48,2024,3370.48
2071,O02072,C0492,P086,3,2024-05-23,Edge,Home,908.91,2726.73,2024,2726.73
2072,O02073,C0061,P054,4,2024-05-18,Follow,Electronics,338.23,1352.92,2024,1352.92
2073,O02074,C0282,P064,2,2024-05-24,Likely,Home,745.23,1490.46,2024,1490.46
2074,O02075,C0167,P097,4,2024-05-12,Away,Home,932.46,3729.84,2024,3729.84
2075,O02076,C0257,P093,4,2024-05-08,Why,Clothing,508.36,2033.44,2024,2033.44
2076,O02077,C0068,P015,1,2024-05-24,Strategy,Home,352.12,352.12,2024,352.12
2077,O02078,C0406,P003,2,2024-05-22,Number,Home,339.92,679.84,2024,679.84
2078,O02079,C0080,P045,5,2024-05-31,Compare,Footwear,236.05,1180.25,2024,1180.25
2079,O02080,C0007,P099,2,2024-05-30,So,Electronics,698.17,1396.34,2024,1396.34
2080,O02081,C0027,P087,3,2024-05-27,Body,Footwear,585.47,1756.41,2024,1756.41
2081,O02082,C0220,P077,1,2024-05-29,Government,Clothing,233.11,233.11,2024,233.11
2082,O02083,C0223,P062,3,2024-05-31,Program,Clothing,315.16,945.48,2024,945.48
2083,O02084,C0145,P063,1,2024-05-17,Table,Home,252.25,252.25,2024,252.25
2084,O02085,C0390,P055,2,2024-05-22,According,Footwear,143.58,287.16,2024,287.16
2085,O02086,C0317,P020,5,2024-05-20,Light,Accessories,732.21,3661.05,2024,3661.05
2086,O02087,C0096,P032,3,2024-05-02,Most,Clothing,815.5,2446.5,2024,2446.5
2087,O02088,C0393,P015,3,2024-05-20,Strategy,Home,352.12,1056.3600000000001,2024,1056.3600000000001
2088,O02089,C0359,P032,4,2024-05-15,Most,Clothing,815.5,3262.0,2024,3262.0
2089,O02090,C0102,P061,1,2024-05-31,Stage,Clothing,155.92,155.92,2024,155.92
2090,O02091,C0359,P094,5,2024-05-06,North,Electronics,613.4,3067.0,2024,3067.0
2091,O02092,C0313,P024,2,2024-05-22,Night,Footwear,742.42,1484.84,2024,1484.84
2092,O02093,C0438,P076,2,2024-05-30,Amount,Electronics,154.17,308.34,2024,308.34
2093,O02094,C0058,P013,1,2024-06-04,Drive,Electronics,474.22,474.22,2024,474.22
2094,O02095,C0350,P071,2,2024-06-05,Same,Electronics,115.08,230.16,2024,230.16
2095,O02096,C0170,P047,3,2024-06-13,Standard,Footwear,386.97,1160.91,2024,1160.91
2096,O02097,C0381,P100,5,2024-06-02,Everything,Home,922.89,4614.45,2024,4614.45
2097,O02098,C0271,P078,3,2024-06-09,Where,Accessories,723.64,2170.92,2024,2170.92
2098,O02099,C0122,P084,3,2024-06-07,Pay,Home,348.97,1046.91,2024,1046.91
2099,O02100,C0108,P075,4,2024-06-30,Some,Accessories,798.31,3193.24,2024,3193.24
2100,O02101,C0045,P014,2,2024-06-05,Yes,Footwear,414.78,829.56,2024,829.56
2101,O02102,C0323,P096,5,2024-06-14,Service,Footwear,872.76,4363.8,2024,4363.8
2102,O02103,C0062,P006,5,2024-06-01,Keep,Electronics,990.01,4950.05,2024,4950.05
2103,O02104,C0496,P084,2,2024-06-20,Pay,Home,348.97,697.94,2024,697.94
2104,O02105,C0099,P091,4,2024-06-07,Foot,Clothing,157.58,630.32,2024,630.32
2105,O02106,C0474,P013,1,2024-06-03,Drive,Electronics,474.22,474.22,2024,474.22
2106,O02107,C0483,P070,5,2024-06-28,Country,Home,822.15,4110.75,2024,4110.75
2107,O02108,C0176,P039,4,2024-06-02,Bed,Clothing,441.94,1767.76,2024,1767.76
2108,O02109,C0390,P026,5,2024-06-13,North,Accessories,842.62,4213.1,2024,4213.1
2109,O02110,C0370,P020,1,2024-06-14,Light,Accessories,732.21,732.21,2024,732.21
2110,O02111,C0066,P025,4,2024-06-17,General,Accessories,576.6,2306.4,2024,2306.4
2111,O02112,C0282,P092,3,2024-06-10,Coach,Electronics,588.3,1764.8999999999999,2024,1764.8999999999999
2112,O02113,C0457,P098,5,2024-06-23,Decision,Accessories,567.31,2836.5499999999997,2024,2836.5499999999997
2113,O02114,C0500,P045,3,2024-06-21,Compare,Footwear,236.05,708.1500000000001,2024,708.1500000000001
2114,O02115,C0230,P081,1,2024-06-08,Change,Accessories,695.48,695.48,2024,695.48
2115,O02116,C0467,P056,1,2024-06-08,While,Footwear,795.06,795.06,2024,795.06
2116,O02117,C0248,P054,5,2024-06-11,Follow,Electronics,338.23,1691.15,2024,1691.15
2117,O02118,C0477,P065,1,2024-06-14,Environmental,Electronics,38.36,38.36,2024,38.36
2118,O02119,C0086,P077,3,2024-06-16,Government,Clothing,233.11,699.33,2024,699.33
2119,O02120,C0357,P017,3,2024-06-02,Happen,Accessories,831.47,2494.41,2024,2494.41
2120,O02121,C0024,P073,1,2024-06-17,Second,Electronics,131.85,131.85,2024,131.85
2121,O02122,C0407,P089,2,2024-06-14,Value,Accessories,464.7,929.4,2024,929.4
2122,O02123,C0380,P051,4,2024-06-21,Part,Footwear,121.31,485.24,2024,485.24
2123,O02124,C0351,P069,5,2024-06-02,Prepare,Accessories,345.37,1726.85,2024,1726.85
2124,O02125,C0498,P010,2,2024-06-10,Able,Home,683.1,1366.2,2024,1366.2
2125,O02126,C0225,P097,5,2024-06-04,Away,Home,932.46,4662.3,2024,4662.3
2126,O02127,C0197,P072,4,2024-06-09,Phone,Footwear,847.22,3388.88,2024,3388.88
2127,O02128,C0206,P078,3,2024-06-12,Where,Accessories,723.64,2170.92,2024,2170.92
2128,O02129,C0106,P024,1,2024-06-09,Night,Footwear,742.42,742.42,2024,742.42
2129,O02130,C0082,P074,2,2024-06-12,Add,Electronics,400.3,800.6,2024,800.6
2130,O02131,C0304,P090,1,2024-06-23,Perform,Electronics,947.55,947.55,2024,947.55
2131,O02132,C0451,P066,4,2024-06-14,Such,Accessories,572.04,2288.16,2024,2288.16
2132,O02133,C0258,P091,5,2024-06-08,Foot,Clothing,157.58,787.9000000000001,2024,787.9000000000001
2133,O02134,C0133,P039,2,2024-06-11,Bed,Clothing,441.94,883.88,2024,883.88
2134,O02135,C0152,P091,3,2024-06-29,Foot,Clothing,157.58,472.74,2024,472.74
2135,O02136,C0283,P016,2,2024-06-02,Mind,Footwear,929.88,1859.76,2024,1859.76
2136,O02137,C0115,P006,5,2024-06-06,Keep,Electronics,990.01,4950.05,2024,4950.05
2137,O02138,C0122,P038,1,2024-06-02,Black,Electronics,817.52,817.52,2024,817.52
2138,O02139,C0328,P019,3,2024-06-01,Feeling,Accessories,128.68,386.04,2024,386.04
2139,O02140,C0475,P018,3,2024-06-02,Maybe,Accessories,965.2,2895.6000000000004,2024,2895.6000000000004
2140,O02141,C0448,P007,2,2024-06-22,Finish,Clothing,325.74,651.48,2024,651.48
2141,O02142,C0422,P027,5,2024-06-24,Ahead,Clothing,144.07,720.3499999999999,2024,720.3499999999999
2142,O02143,C0060,P001,3,2024-06-11,Stage,Clothing,534.93,1604.79,2024,1604.79
2143,O02144,C0324,P078,3,2024-06-07,Where,Accessories,723.64,2170.92,2024,2170.92
2144,O02145,C0167,P011,5,2024-06-10,Senior,Electronics,761.43,3807.1499999999996,2024,3807.1499999999996
2145,O02146,C0136,P093,2,2024-06-16,Why,Clothing,508.36,1016.72,2024,1016.72
2146,O02147,C0210,P079,3,2024-06-09,Dream,Clothing,721.44,2164.32,2024,2164.32
2147,O02148,C0167,P008,1,2024-06-30,Table,Clothing,810.83,810.83,2024,810.83
2148,O02149,C0422,P046,2,2024-06-20,Around,Electronics,900.08,1800.16,2024,1800.16
2149,O02150,C0375,P036,2,2024-06-04,News,Clothing,877.81,1755.62,2024,1755.62
2150,O02151,C0132,P003,5,2024-06-14,Number,Home,339.92,1699.6000000000001,2024,1699.6000000000001
2151,O02152,C0337,P100,5,2024-06-06,Everything,Home,922.89,4614.45,2024,4614.45
2152,O02153,C0055,P093,4,2024-06-09,Why,Clothing,508.36,2033.44,2024,2033.44
2153,O02154,C0485,P084,3,2024-06-16,Pay,Home,348.97,1046.91,2024,1046.91
2154,O02155,C0446,P081,5,2024-06-12,Change,Accessories,695.48,3477.4,2024,3477.4
2155,O02156,C0283,P027,4,2024-06-11,Ahead,Clothing,144.07,576.28,2024,576.28
2156,O02157,C0113,P042,3,2024-06-10,Find,Accessories,304.87,914.61,2024,914.61
2157,O02158,C0011,P015,1,2024-07-19,Strategy,Home,352.12,352.12,2024,352.12
2158,O02159,C0391,P083,1,2024-07-21,Ready,Accessories,255.54,255.54,2024,255.54
2159,O02160,C0068,P032,1,2024-07-26,Most,Clothing,815.5,815.5,2024,815.5
2160,O02161,C0138,P019,5,2024-07-28,Feeling,Accessories,128.68,643.4000000000001,2024,643.4000000000001
2161,O02162,C0007,P002,1,2024-07-25,Least,Accessories,56.56,56.56,2024,56.56
2162,O02163,C0278,P095,3,2024-07-13,Program,Clothing,23.02,69.06,2024,69.06
2163,O02164,C0437,P091,1,2024-07-05,Foot,Clothing,157.58,157.58,2024,157.58
2164,O02165,C0104,P018,4,2024-07-15,Maybe,Accessories,965.2,3860.8,2024,3860.8
2165,O02166,C0389,P073,4,2024-07-08,Second,Electronics,131.85,527.4,2024,527.4
2166,O02167,C0418,P021,3,2024-07-24,Art,Electronics,938.65,2815.95,2024,2815.95
2167,O02168,C0170,P062,2,2024-07-24,Program,Clothing,315.16,630.32,2024,630.32
2168,O02169,C0125,P008,5,2024-07-14,Table,Clothing,810.83,4054.15,2024,4054.15
2169,O02170,C0355,P035,5,2024-07-12,First,Clothing,362.04,1810.2,2024,1810.2
2170,O02171,C0064,P003,1,2024-07-05,Number,Home,339.92,339.92,2024,339.92
2171,O02172,C0053,P070,3,2024-07-29,Country,Home,822.15,2466.45,2024,2466.45
2172,O02173,C0053,P066,4,2024-07-16,Such,Accessories,572.04,2288.16,2024,2288.16
2173,O02174,C0073,P001,2,2024-07-03,Stage,Clothing,534.93,1069.86,2024,1069.86
2174,O02175,C0013,P030,4,2024-07-16,Ask,Footwear,167.84,671.36,2024,671.36
2175,O02176,C0198,P019,3,2024-07-06,Feeling,Accessories,128.68,386.04,2024,386.04
2176,O02177,C0336,P037,2,2024-07-15,Store,Home,395.48,790.96,2024,790.96
2177,O02178,C0472,P088,4,2024-07-06,Trip,Electronics,403.85,1615.4,2024,1615.4
2178,O02179,C0352,P092,1,2024-07-27,Coach,Electronics,588.3,588.3,2024,588.3
2179,O02180,C0252,P022,1,2024-07-28,Tax,Home,185.33,185.33,2024,185.33
2180,O02181,C0115,P014,3,2024-07-06,Yes,Footwear,414.78,1244.34,2024,1244.34
2181,O02182,C0183,P010,5,2024-07-07,Able,Home,683.1,3415.5,2024,3415.5
2182,O02183,C0171,P016,3,2024-07-19,Mind,Footwear,929.88,2789.64,2024,2789.64
2183,O02184,C0473,P011,1,2024-07-16,Senior,Electronics,761.43,761.43,2024,761.43
2184,O02185,C0310,P020,2,2024-07-31,Light,Accessories,732.21,1464.42,2024,1464.42
2185,O02186,C0220,P068,3,2024-07-24,Market,Accessories,877.38,2632.14,2024,2632.14
2186,O02187,C0308,P024,4,2024-07-06,Night,Footwear,742.42,2969.68,2024,2969.68
2187,O02188,C0077,P086,3,2024-07-21,Edge,Home,908.91,2726.73,2024,2726.73
2188,O02189,C0320,P037,3,2024-07-10,Store,Home,395.48,1186.44,2024,1186.44
2189,O02190,C0449,P014,3,2024-07-01,Yes,Footwear,414.78,1244.34,2024,1244.34
2190,O02191,C0470,P064,3,2024-07-10,Likely,Home,745.23,2235.69,2024,2235.69
2191,O02192,C0478,P034,1,2024-07-06,Many,Electronics,525.45,525.45,2024,525.45
2192,O02193,C0404,P001,2,2024-07-29,Stage,Clothing,534.93,1069.86,2024,1069.86
2193,O02194,C0399,P084,2,2024-07-06,Pay,Home,348.97,697.94,2024,697.94
2194,O02195,C0164,P019,4,2024-07-27,Feeling,Accessories,128.68,514.72,2024,514.72
2195,O02196,C0229,P093,4,2024-07-13,Why,Clothing,508.36,2033.44,2024,2033.44
2196,O02197,C0418,P009,1,2024-07-22,Manage,Accessories,258.37,258.37,2024,258.37
2197,O02198,C0296,P055,3,2024-07-20,According,Footwear,143.58,430.74,2024,430.74
2198,O02199,C0075,P012,3,2024-07-07,Section,Footwear,597.66,1792.98,2024,1792.98
2199,O02200,C0066,P024,4,2024-07-03,Night,Footwear,742.42,2969.68,2024,2969.68
2200,O02201,C0181,P041,4,2024-07-05,Behind,Footwear,465.37,1861.48,2024,1861.48
2201,O02202,C0218,P062,4,2024-07-03,Program,Clothing,315.16,1260.64,2024,1260.64
2202,O02203,C0309,P082,3,2024-07-14,West,Footwear,545.01,1635.03,2024,1635.03
2203,O02204,C0071,P084,2,2024-07-08,Pay,Home,348.97,697.94,2024,697.94
2204,O02205,C0197,P054,5,2024-07-15,Follow,Electronics,338.23,1691.15,2024,1691.15
2205,O02206,C0255,P069,5,2024-07-30,Prepare,Accessories,345.37,1726.85,2024,1726.85
2206,O02207,C0253,P069,5,2024-07-21,Prepare,Accessories,345.37,1726.85,2024,1726.85
2207,O02208,C0421,P030,4,2024-07-13,Ask,Footwear,167.84,671.36,2024,671.36
2208,O02209,C0043,P075,4,2024-07-04,Some,Accessories,798.31,3193.24,2024,3193.24
2209,O02210,C0270,P074,2,2024-07-24,Add,Electronics,400.3,800.6,2024,800.6
2210,O02211,C0360,P012,2,2024-07-17,Section,Footwear,597.66,1195.32,2024,1195.32
2211,O02212,C0186,P001,2,2024-07-05,Stage,Clothing,534.93,1069.86,2024,1069.86
2212,O02213,C0436,P003,3,2024-07-24,Number,Home,339.92,1019.76,2024,1019.76
2213,O02214,C0286,P061,2,2024-07-25,Stage,Clothing,155.92,311.84,2024,311.84
2214,O02215,C0472,P015,1,2024-07-26,Strategy,Home,352.12,352.12,2024,352.12
2215,O02216,C0467,P045,3,2024-07-01,Compare,Footwear,236.05,708.1500000000001,2024,708.1500000000001
2216,O02217,C0435,P100,2,2024-07-20,Everything,Home,922.89,1845.78,2024,1845.78
2217,O02218,C0151,P059,2,2024-07-04,Network,Home,894.42,1788.84,2024,1788.84
2218,O02219,C0428,P071,4,2024-07-13,Same,Electronics,115.08,460.32,2024,460.32
2219,O02220,C0125,P027,2,2024-07-13,Ahead,Clothing,144.07,288.14,2024,288.14
2220,O02221,C0401,P083,1,2024-08-24,Ready,Accessories,255.54,255.54,2024,255.54
2221,O02222,C0147,P015,2,2024-08-05,Strategy,Home,352.12,704.24,2024,704.24
2222,O02223,C0031,P083,1,2024-08-04,Ready,Accessories,255.54,255.54,2024,255.54
2223,O02224,C0310,P097,2,2024-08-31,Away,Home,932.46,1864.92,2024,1864.92
2224,O02225,C0258,P021,1,2024-08-23,Art,Electronics,938.65,938.65,2024,938.65
2225,O02226,C0203,P055,4,2024-08-23,According,Footwear,143.58,574.32,2024,574.32
2226,O02227,C0284,P092,3,2024-08-05,Coach,Electronics,588.3,1764.8999999999999,2024,1764.8999999999999
2227,O02228,C0471,P074,5,2024-08-13,Add,Electronics,400.3,2001.5,2024,2001.5
2228,O02229,C0157,P091,2,2024-08-24,Foot,Clothing,157.58,315.16,2024,315.16
2229,O02230,C0217,P021,3,2024-08-01,Art,Electronics,938.65,2815.95,2024,2815.95
2230,O02231,C0499,P012,5,2024-08-23,Section,Footwear,597.66,2988.2999999999997,2024,2988.2999999999997
2231,O02232,C0194,P017,2,2024-08-31,Happen,Accessories,831.47,1662.94,2024,1662.94
2232,O02233,C0206,P080,1,2024-08-14,Organization,Footwear,642.94,642.94,2024,642.94
2233,O02234,C0113,P051,2,2024-08-12,Part,Footwear,121.31,242.62,2024,242.62
2234,O02235,C0422,P096,5,2024-08-02,Service,Footwear,872.76,4363.8,2024,4363.8
2235,O02236,C0310,P010,4,2024-08-23,Able,Home,683.1,2732.4,2024,2732.4
2236,O02237,C0245,P041,4,2024-08-04,Behind,Footwear,465.37,1861.48,2024,1861.48
2237,O02238,C0424,P049,2,2024-08-22,Town,Electronics,906.94,1813.88,2024,1813.88
2238,O02239,C0028,P048,4,2024-08-19,Consumer,Clothing,545.84,2183.36,2024,2183.36
2239,O02240,C0100,P035,1,2024-08-03,First,Clothing,362.04,362.04,2024,362.04
2240,O02241,C0054,P010,3,2024-08-16,Able,Home,683.1,2049.3,2024,2049.3
2241,O02242,C0309,P100,3,2024-08-27,Everything,Home,922.89,2768.67,2024,2768.67
2242,O02243,C0015,P031,3,2024-08-20,Eat,Clothing,168.44,505.32,2024,505.32
2243,O02244,C0084,P070,1,2024-08-28,Country,Home,822.15,822.15,2024,822.15
2244,O02245,C0034,P028,5,2024-08-06,Work,Home,796.29,3981.45,2024,3981.45
2245,O02246,C0006,P097,3,2024-08-01,Away,Home,932.46,2797.38,2024,2797.38
2246,O02247,C0097,P071,2,2024-08-05,Same,Electronics,115.08,230.16,2024,230.16
2247,O02248,C0327,P005,2,2024-08-12,Protect,Footwear,68.06,136.12,2024,136.12
2248,O02249,C0138,P011,5,2024-08-05,Senior,Electronics,761.43,3807.1499999999996,2024,3807.1499999999996
2249,O02250,C0290,P006,5,2024-08-03,Keep,Electronics,990.01,4950.05,2024,4950.05
2250,O02251,C0405,P062,1,2024-08-08,Program,Clothing,315.16,315.16,2024,315.16
2251,O02252,C0025,P041,1,2024-08-03,Behind,Footwear,465.37,465.37,2024,465.37
2252,O02253,C0484,P040,1,2024-08-01,Some,Electronics,380.06,380.06,2024,380.06
2253,O02254,C0183,P097,3,2024-08-19,Away,Home,932.46,2797.38,2024,2797.38
2254,O02255,C0491,P051,5,2024-08-27,Part,Footwear,121.31,606.55,2024,606.55
2255,O02256,C0100,P041,4,2024-08-27,Behind,Footwear,465.37,1861.48,2024,1861.48
2256,O02257,C0372,P046,2,2024-08-14,Around,Electronics,900.08,1800.16,2024,1800.16
2257,O02258,C0360,P087,1,2024-08-05,Body,Footwear,585.47,585.47,2024,585.47
2258,O02259,C0170,P053,5,2024-08-25,Be,Home,629.57,3147.8500000000004,2024,3147.8500000000004
2259,O02260,C0052,P065,2,2024-08-06,Environmental,Electronics,38.36,76.72,2024,76.72
2260,O02261,C0013,P076,4,2024-08-16,Amount,Electronics,154.17,616.68,2024,616.68
2261,O02262,C0245,P076,1,2024-08-24,Amount,Electronics,154.17,154.17,2024,154.17
