,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,name,age,gender,city,Total_Price
1933,O01934,C0373,P037,3,2024-03-20,Store,Home,395.48,Megan,50,Female,Mcmillanmouth,1186.44
1934,O01935,C0357,P025,5,2024-03-03,General,Accessories,576.6,Cameron,48,Male,Sanchezberg,2883.0
1935,O01936,C0202,P013,2,2024-03-21,Drive,Electronics,474.22,Andrea,19,Male,Josephbury,948.44
1936,O01937,C0166,P097,5,2024-03-11,Away,Home,932.46,Henry,59,Male,Dustinburgh,4662.3
1937,O01938,C0444,P007,3,2024-03-13,Finish,Clothing,325.74,Alexandra,57,Female,West Jessicaberg,977.22
1938,O01939,C0235,P084,2,2024-03-30,Pay,Home,348.97,Alyssa,33,Female,Sandovalberg,697.94
1939,O01940,C0296,P018,4,2024-03-23,Maybe,Accessories,965.2,Angela,52,Male,Port Cristianhaven,3860.8
1940,O01941,C0357,P062,3,2024-03-24,Program,Clothing,315.16,Cameron,48,Male,Sanchezberg,945.48
1941,O01942,C0460,P019,2,2024-03-24,Feeling,Accessories,128.68,Samuel,45,Female,East Shawnmouth,257.36
1942,O01943,C0112,P096,2,2024-03-24,Service,Footwear,872.76,Shawn,58,Female,Kimfurt,1745.52
1943,O01944,C0377,P084,1,2024-03-13,Pay,Home,348.97,Joshua,46,Male,North Isabella,348.97
1944,O01945,C0186,P093,5,2024-03-21,Why,Clothing,508.36,Andrea,23,Female,Port Sarahside,2541.8
1945,O01946,C0053,P087,2,2024-03-21,Body,Footwear,585.47,James,24,Male,Maysborough,1170.94
1946,O01947,C0193,P055,2,2024-03-26,According,Footwear,143.58,Scott,61,Female,New Howard,287.16
1947,O01948,C0475,P008,1,2024-03-18,Table,Clothing,810.83,Brooke,54,Male,Edwardmouth,810.83
1948,O01949,C0183,P061,2,2024-03-31,Stage,Clothing,155.92,Brett,58,Female,North Samuelfort,311.84
1949,O01950,C0484,P007,1,2024-03-28,Finish,Clothing,325.74,Edward,49,Female,West Pamelahaven,325.74
1950,O01951,C0264,P084,3,2024-03-14,Pay,Home,348.97,Tracey,43,Female,North Lindafurt,1046.91
1951,O01952,C0304,P056,2,2024-03-26,While,Footwear,795.06,Scott,38,Male,Rosemouth,1590.12
1952,O01953,C0322,P093,4,2024-03-08,Why,Clothing,508.36,Russell,51,Male,Port Derek,2033.44
1953,O01954,C0126,P005,1,2024-03-08,Protect,Footwear,68.06,Jennifer,39,Female,East Lauren,68.06
1954,O01955,C0124,P051,4,2024-03-09,Part,Footwear,121.31,Tara,61,Female,West Heather,485.24
1955,O01956,C0155,P089,5,2024-03-04,Value,Accessories,464.7,Kayla,62,Male,Thompsonborough,2323.5
1956,O01957,C0489,P023,4,2024-03-10,Seem,Footwear,71.16,Benjamin,33,Female,Stevensmouth,284.64
1957,O01958,C0398,P089,1,2024-03-03,Value,Accessories,464.7,Kyle,19,Male,Mariahaven,464.7
1958,O01959,C0399,P060,4,2024-03-04,Management,Home,789.65,Christopher,49,Male,Hollowaychester,3158.6
1959,O01960,C0141,P081,4,2024-03-03,Change,Accessories,695.48,Scott,26,Female,Samuelland,2781.92
1960,O01961,C0003,P072,4,2024-04-01,Phone,Footwear,847.22,Ellen,32,Male,South Thomasmouth,3388.88
1961,O01962,C0410,P041,1,2024-04-04,Behind,Footwear,465.37,Randy,50,Male,Bennettfurt,465.37
1962,O01963,C0021,P017,5,2024-04-04,Happen,Accessories,831.47,Caitlin,47,Male,South Mark,4157.35
1963,O01964,C0106,P084,2,2024-04-03,Pay,Home,348.97,George,52,Female,Nicholaston,697.94
1964,O01965,C0045,P072,3,2024-04-04,Phone,Footwear,847.22,Antonio,42,Female,North Jenniferburgh,2541.66
1965,O01966,C0436,P097,1,2024-04-16,Away,Home,932.46,Joseph,26,Female,West Charlesshire,932.46
1966,O01967,C0044,P016,5,2024-04-21,Mind,Footwear,929.88,Jeffrey,21,Female,New Robert,4649.4
1967,O01968,C0153,P047,5,2024-04-22,Standard,Footwear,386.97,Marissa,40,Female,Ashleyfurt,1934.8500000000001
1968,O01969,C0088,P055,1,2024-04-30,According,Footwear,143.58,Kimberly,42,Male,Victoriaview,143.58
1969,O01970,C0128,P039,1,2024-04-17,Bed,Clothing,441.94,Michael,52,Female,West Elizabethstad,441.94
1970,O01971,C0485,P067,3,2024-04-08,Possible,Clothing,763.65,Cameron,18,Male,New Deborahfurt,2290.95
1971,O01972,C0338,P069,4,2024-04-01,Prepare,Accessories,345.37,James,63,Male,Davidberg,1381.48
1972,O01973,C0072,P074,4,2024-04-19,Add,Electronics,400.3,Kayla,27,Male,North Jessicaview,1601.2
1973,O01974,C0356,P041,5,2024-04-19,Behind,Footwear,465.37,Nathan,59,Male,Gonzalezfort,2326.85
1974,O01975,C0467,P046,5,2024-04-19,Around,Electronics,900.08,Sean,33,Male,Bryanmouth,4500.400000000001
1975,O01976,C0276,P066,2,2024-04-16,Such,Accessories,572.04,Angela,20,Male,Mcdonaldfurt,1144.08
1976,O01977,C0353,P013,1,2024-04-09,Drive,Electronics,474.22,David,20,Female,Mooreland,474.22
1977,O01978,C0122,P005,2,2024-04-23,Protect,Footwear,68.06,David,54,Male,New Megan,136.12
1978,O01979,C0073,P039,2,2024-04-24,Bed,Clothing,441.94,Mary,53,Male,West Richardborough,883.88
1979,O01980,C0491,P018,5,2024-04-04,Maybe,Accessories,965.2,Tyler,33,Female,East Samanthaborough,4826.0
1980,O01981,C0283,P028,5,2024-04-26,Work,Home,796.29,Lori,53,Female,West Stevenville,3981.45
1981,O01982,C0184,P036,2,2024-04-19,News,Clothing,877.81,Diane,20,Male,Port Kennethtown,1755.62
1982,O01983,C0374,P080,4,2024-04-06,Organization,Footwear,642.94,Rodney,26,Female,Jamesborough,2571.76
1983,O01984,C0039,P071,3,2024-04-13,Same,Electronics,115.08,Christopher,24,Male,Jimenezmouth,345.24
1984,O01985,C0134,P049,2,2024-04-16,Town,Electronics,906.94,Kaylee,20,Male,Rodriguezstad,1813.88
1985,O01986,C0205,P059,1,2024-04-21,Network,Home,894.42,Timothy,34,Female,North Christopherburgh,894.42
1986,O01987,C0484,P033,4,2024-04-23,The,Footwear,666.87,Edward,49,Female,West Pamelahaven,2667.48
1987,O01988,C0482,P089,2,2024-04-14,Value,Accessories,464.7,Gary,27,Female,Ryanland,929.4
1988,O01989,C0275,P027,1,2024-04-10,Ahead,Clothing,144.07,Benjamin,33,Female,Port Travis,144.07
1989,O01990,C0323,P094,3,2024-04-19,North,Electronics,613.4,Mitchell,38,Male,Port Deannaberg,1840.1999999999998
1990,O01991,C0325,P090,2,2024-04-05,Perform,Electronics,947.55,Tonya,50,Male,Chambersland,1895.1
1991,O01992,C0366,P048,5,2024-04-04,Consumer,Clothing,545.84,Brian,19,Female,Jonathanview,2729.2000000000003
1992,O01993,C0337,P083,5,2024-04-11,Ready,Accessories,255.54,Matthew,46,Male,West Travis,1277.7
1993,O01994,C0310,P021,4,2024-04-03,Art,Electronics,938.65,Sarah,50,Female,Johnsonmouth,3754.6
1994,O01995,C0421,P020,3,2024-04-23,Light,Accessories,732.21,Michael,64,Female,New Abigailton,2196.63
1995,O01996,C0404,P056,4,2024-04-30,While,Footwear,795.06,James,39,Female,Johnside,3180.24
1996,O01997,C0014,P078,2,2024-04-28,Where,Accessories,723.64,Lindsey,57,Male,Robertberg,1447.28
1997,O01998,C0040,P035,1,2024-04-26,First,Clothing,362.04,Wayne,38,Female,Catherineshire,362.04
1998,O01999,C0273,P015,5,2024-04-18,Strategy,Home,352.12,Holly,52,Male,Lake Shaunchester,1760.6
1999,O02000,C0209,P009,3,2024-04-06,Manage,Accessories,258.37,Lucas,40,Male,Lake Brandon,775.11
2000,O02001,C0328,P012,3,2024-04-13,Section,Footwear,597.66,Laura,50,Male,North Justin,1792.98
2001,O02002,C0466,P043,3,2024-04-27,Force,Clothing,748.87,Chloe,29,Female,Port Nataliemouth,2246.61
2002,O02003,C0075,P029,3,2024-04-23,Believe,Electronics,205.62,David,48,Male,Robertchester,616.86
2003,O02004,C0006,P013,4,2024-04-01,Drive,Electronics,474.22,Oscar,38,Female,Mullinsfort,1896.88
2004,O02005,C0497,P029,4,2024-04-13,Believe,Electronics,205.62,Susan,41,Male,Annaside,822.48
2005,O02006,C0488,P014,1,2024-04-18,Yes,Footwear,414.78,Jacob,21,Female,Jacobberg,414.78
2006,O02007,C0090,P068,3,2024-04-27,Market,Accessories,877.38,Jill,58,Female,South Jacobville,2632.14
2007,O02008,C0302,P063,1,2024-04-18,Table,Home,252.25,James,50,Female,East Frank,252.25
2008,O02009,C0271,P045,5,2024-04-26,Compare,Footwear,236.05,Hannah,26,Female,Murphystad,1180.25
2009,O02010,C0444,P037,5,2024-04-26,Store,Home,395.48,Alexandra,57,Female,West Jessicaberg,1977.4
2010,O02011,C0139,P078,1,2024-04-17,Where,Accessories,723.64,James,56,Female,Deleonberg,723.64
2011,O02012,C0460,P007,2,2024-04-16,Finish,Clothing,325.74,Samuel,45,Female,East Shawnmouth,651.48
2012,O02013,C0163,P097,4,2024-04-03,Away,Home,932.46,Melissa,39,Male,Taylormouth,3729.84
2013,O02014,C0093,P045,5,2024-04-17,Compare,Footwear,236.05,Laura,62,Male,Priceside,1180.25
2014,O02015,C0283,P077,4,2024-04-27,Government,Clothing,233.11,Lori,53,Female,West Stevenville,932.44
2015,O02016,C0245,P076,2,2024-04-19,Amount,Electronics,154.17,Andrea,49,Female,North Courtneyborough,308.34
2016,O02017,C0133,P002,5,2024-04-18,Least,Accessories,56.56,Haley,31,Male,West Chad,282.8
2017,O02018,C0366,P020,2,2024-04-23,Light,Accessories,732.21,Brian,19,Female,Jonathanview,1464.42
2018,O02019,C0074,P049,5,2024-04-27,Town,Electronics,906.94,Lisa,31,Male,Pattersonton,4534.700000000001
2019,O02020,C0377,P035,1,2024-04-26,First,Clothing,362.04,Joshua,46,Male,North Isabella,362.04
2020,O02021,C0471,P093,3,2024-04-21,Why,Clothing,508.36,Wendy,56,Female,Craneport,1525.08
2021,O02022,C0363,P100,2,2024-04-04,Everything,Home,922.89,James,64,Male,Leahmouth,1845.78
2022,O02023,C0348,P078,4,2024-04-25,Where,Accessories,723.64,Misty,50,Female,Elliottburgh,2894.56
2023,O02024,C0362,P059,2,2024-04-25,Network,Home,894.42,Christina,49,Male,Thomasside,1788.84
2024,O02025,C0225,P046,4,2024-04-07,Around,Electronics,900.08,Danielle,41,Female,Emmashire,3600.32
2025,O02026,C0258,P037,3,2024-04-22,Store,Home,395.48,Paul,48,Female,East Amyton,1186.44
2026,O02027,C0488,P055,5,2024-04-29,According,Footwear,143.58,Jacob,21,Female,Jacobberg,717.9000000000001
2027,O02028,C0483,P092,2,2024-04-04,Coach,Electronics,588.3,Cody,36,Male,Lake Amandaport,1176.6
2028,O02029,C0157,P082,1,2024-04-06,West,Footwear,545.01,Russell,60,Male,Port Heather,545.01
2029,O02030,C0486,P040,4,2024-04-28,Some,Electronics,380.06,Jasmine,22,Male,East Kristen,1520.24
2030,O02031,C0395,P041,1,2024-04-20,Behind,Footwear,465.37,Chelsea,32,Male,Foleymouth,465.37
2031,O02032,C0325,P011,1,2024-04-23,Senior,Electronics,761.43,Tonya,50,Male,Chambersland,761.43
2032,O02033,C0374,P031,1,2024-04-06,Eat,Clothing,168.44,Rodney,26,Female,Jamesborough,168.44
2033,O02034,C0452,P098,5,2024-05-19,Decision,Accessories,567.31,Melinda,20,Male,Osbornefort,2836.5499999999997
2034,O02035,C0463,P029,2,2024-05-02,Believe,Electronics,205.62,James,47,Female,Lake Brandonberg,411.24
2035,O02036,C0039,P047,2,2024-05-03,Standard,Footwear,386.97,Christopher,24,Male,Jimenezmouth,773.94
2036,O02037,C0264,P046,1,2024-05-24,Around,Electronics,900.08,Tracey,43,Female,North Lindafurt,900.08
2037,O02038,C0217,P064,4,2024-05-10,Likely,Home,745.23,Kara,43,Female,Melissatown,2980.92
2038,O02039,C0088,P048,1,2024-05-18,Consumer,Clothing,545.84,Kimberly,42,Male,Victoriaview,545.84
2039,O02040,C0174,P087,2,2024-05-30,Body,Footwear,585.47,Richard,47,Female,Hernandezton,1170.94
2040,O02041,C0426,P070,1,2024-05-16,Country,Home,822.15,Desiree,59,Male,Anthonymouth,822.15
2041,O02042,C0149,P039,4,2024-05-26,Bed,Clothing,441.94,Matthew,49,Female,East Robertberg,1767.76
2042,O02043,C0151,P034,2,2024-05-28,Many,Electronics,525.45,Caleb,47,Female,Stuartbury,1050.9
2043,O02044,C0002,P095,5,2024-05-01,Program,Clothing,23.02,William,46,Male,Port Charlesshire,115.1
2044,O02045,C0202,P028,3,2024-05-31,Work,Home,796.29,Andrea,19,Male,Josephbury,2388.87
2045,O02046,C0476,P083,5,2024-05-31,Ready,Accessories,255.54,Chelsey,40,Male,Port Emilytown,1277.7
2046,O02047,C0423,P005,4,2024-05-14,Protect,Footwear,68.06,Janice,57,Male,South Julia,272.24
2047,O02048,C0457,P080,4,2024-05-22,Organization,Footwear,642.94,William,39,Female,New Kathrynberg,2571.76
2048,O02049,C0030,P046,1,2024-05-17,Around,Electronics,900.08,Colin,44,Female,West Tonytown,900.08
2049,O02050,C0316,P059,3,2024-05-30,Network,Home,894.42,Rodney,55,Male,Francischester,2683.2599999999998
2050,O02051,C0153,P046,1,2024-05-24,Around,Electronics,900.08,Marissa,40,Female,Ashleyfurt,900.08
2051,O02052,C0003,P045,2,2024-05-05,Compare,Footwear,236.05,Ellen,32,Male,South Thomasmouth,472.1
2052,O02053,C0206,P046,1,2024-05-16,Around,Electronics,900.08,Jacob,19,Male,Jenkinsburgh,900.08
2053,O02054,C0052,P056,4,2024-05-16,While,Footwear,795.06,Wendy,64,Male,Lake David,3180.24
2054,O02055,C0102,P011,5,2024-05-17,Senior,Electronics,761.43,Kayla,41,Female,South Waynefurt,3807.1499999999996
2055,O02056,C0264,P020,4,2024-05-22,Light,Accessories,732.21,Tracey,43,Female,North Lindafurt,2928.84
2056,O02057,C0064,P063,1,2024-05-22,Table,Home,252.25,James,23,Female,Jefferyshire,252.25
2057,O02058,C0080,P099,3,2024-05-29,So,Electronics,698.17,Deborah,57,Male,Deborahton,2094.5099999999998
2058,O02059,C0116,P061,4,2024-05-18,Stage,Clothing,155.92,Michelle,25,Male,Port Larryhaven,623.68
2059,O02060,C0192,P039,3,2024-05-23,Bed,Clothing,441.94,John,59,Female,West Dustinhaven,1325.82
2060,O02061,C0220,P024,5,2024-05-04,Night,Footwear,742.42,Joshua,49,Male,Rogersport,3712.1
2061,O02062,C0416,P035,1,2024-05-13,First,Clothing,362.04,Derek,21,Male,North Mary,362.04
2062,O02063,C0225,P085,4,2024-05-01,Really,Electronics,185.69,Danielle,41,Female,Emmashire,742.76
2063,O02064,C0083,P018,3,2024-05-20,Maybe,Accessories,965.2,Amanda,62,Female,Port Ronaldshire,2895.6000000000004
2064,O02065,C0383,P056,1,2024-05-07,While,Footwear,795.06,Monica,30,Male,Gloriamouth,795.06
2065,O02066,C0184,P091,2,2024-05-30,Foot,Clothing,157.58,Diane,20,Male,Port Kennethtown,315.16
2066,O02067,C0057,P025,3,2024-05-27,General,Accessories,576.6,Anthony,52,Male,New Douglasberg,1729.8000000000002
2067,O02068,C0021,P018,4,2024-05-24,Maybe,Accessories,965.2,Caitlin,47,Male,South Mark,3860.8
2068,O02069,C0216,P096,3,2024-05-01,Service,Footwear,872.76,Donna,61,Female,Port Barbara,2618.2799999999997
2069,O02070,C0462,P005,2,2024-05-23,Protect,Footwear,68.06,Jerry,64,Female,South Katrinastad,136.12
2070,O02071,C0342,P026,4,2024-05-14,North,Accessories,842.62,Rachel,54,Male,Calebtown,3370.48
2071,O02072,C0492,P086,3,2024-05-23,Edge,Home,908.91,Douglas,19,Male,Jonathanport,2726.73
2072,O02073,C0061,P054,4,2024-05-18,Follow,Electronics,338.23,Tonya,57,Female,New Joannburgh,1352.92
2073,O02074,C0282,P064,2,2024-05-24,Likely,Home,745.23,Melissa,25,Male,South Kenneth,1490.46
2074,O02075,C0167,P097,4,2024-05-12,Away,Home,932.46,Brent,62,Male,Davidstad,3729.84
2075,O02076,C0257,P093,4,2024-05-08,Why,Clothing,508.36,Alexis,40,Female,Gonzalezside,2033.44
2076,O02077,C0068,P015,1,2024-05-24,Strategy,Home,352.12,Kathy,35,Female,Gambleport,352.12
2077,O02078,C0406,P003,2,2024-05-22,Number,Home,339.92,Kirsten,23,Female,Lake Jacquelineview,679.84
2078,O02079,C0080,P045,5,2024-05-31,Compare,Footwear,236.05,Deborah,57,Male,Deborahton,1180.25
2079,O02080,C0007,P099,2,2024-05-30,So,Electronics,698.17,James,56,Male,South Stacy,1396.34
2080,O02081,C0027,P087,3,2024-05-27,Body,Footwear,585.47,Jeffrey,39,Female,Brandonmouth,1756.41
2081,O02082,C0220,P077,1,2024-05-29,Government,Clothing,233.11,Joshua,49,Male,Rogersport,233.11
2082,O02083,C0223,P062,3,2024-05-31,Program,Clothing,315.16,Toni,34,Male,East Marcusville,945.48
2083,O02084,C0145,P063,1,2024-05-17,Table,Home,252.25,James,59,Male,Tracystad,252.25
2084,O02085,C0390,P055,2,2024-05-22,According,Footwear,143.58,James,63,Male,Diazbury,287.16
2085,O02086,C0317,P020,5,2024-05-20,Light,Accessories,732.21,Angela,55,Male,South Jesusfort,3661.05
2086,O02087,C0096,P032,3,2024-05-02,Most,Clothing,815.5,Keith,24,Male,North Billy,2446.5
2087,O02088,C0393,P015,3,2024-05-20,Strategy,Home,352.12,Barry,29,Male,East Christopher,1056.3600000000001
2088,O02089,C0359,P032,4,2024-05-15,Most,Clothing,815.5,Nathan,57,Male,Raymondfurt,3262.0
2089,O02090,C0102,P061,1,2024-05-31,Stage,Clothing,155.92,Kayla,41,Female,South Waynefurt,155.92
2090,O02091,C0359,P094,5,2024-05-06,North,Electronics,613.4,Nathan,57,Male,Raymondfurt,3067.0
2091,O02092,C0313,P024,2,2024-05-22,Night,Footwear,742.42,Anthony,39,Female,Anthonymouth,1484.84
2092,O02093,C0438,P076,2,2024-05-30,Amount,Electronics,154.17,Joseph,18,Male,North Patrick,308.34
2093,O02094,C0058,P013,1,2024-06-04,Drive,Electronics,474.22,Mark,31,Male,Port Sabrina,474.22
2094,O02095,C0350,P071,2,2024-06-05,Same,Electronics,115.08,Michael,49,Male,North Markton,230.16
2095,O02096,C0170,P047,3,2024-06-13,Standard,Footwear,386.97,Scott,45,Male,Davidborough,1160.91
2096,O02097,C0381,P100,5,2024-06-02,Everything,Home,922.89,Lisa,42,Female,Branditon,4614.45
2097,O02098,C0271,P078,3,2024-06-09,Where,Accessories,723.64,Hannah,26,Female,Murphystad,2170.92
2098,O02099,C0122,P084,3,2024-06-07,Pay,Home,348.97,David,54,Male,New Megan,1046.91
2099,O02100,C0108,P075,4,2024-06-30,Some,Accessories,798.31,William,50,Male,Jonathanport,3193.24
2100,O02101,C0045,P014,2,2024-06-05,Yes,Footwear,414.78,Antonio,42,Female,North Jenniferburgh,829.56
2101,O02102,C0323,P096,5,2024-06-14,Service,Footwear,872.76,Mitchell,38,Male,Port Deannaberg,4363.8
2102,O02103,C0062,P006,5,2024-06-01,Keep,Electronics,990.01,Adrian,21,Male,Savagemouth,4950.05
2103,O02104,C0496,P084,2,2024-06-20,Pay,Home,348.97,Stephanie,37,Male,Santosport,697.94
2104,O02105,C0099,P091,4,2024-06-07,Foot,Clothing,157.58,Christine,18,Female,Rebeccaton,630.32
2105,O02106,C0474,P013,1,2024-06-03,Drive,Electronics,474.22,Jonathan,47,Male,Hartmouth,474.22
2106,O02107,C0483,P070,5,2024-06-28,Country,Home,822.15,Cody,36,Male,Lake Amandaport,4110.75
2107,O02108,C0176,P039,4,2024-06-02,Bed,Clothing,441.94,Jennifer,45,Male,Christopherville,1767.76
2108,O02109,C0390,P026,5,2024-06-13,North,Accessories,842.62,James,63,Male,Diazbury,4213.1
2109,O02110,C0370,P020,1,2024-06-14,Light,Accessories,732.21,Stephen,43,Male,North Autumnborough,732.21
2110,O02111,C0066,P025,4,2024-06-17,General,Accessories,576.6,Jason,21,Male,West Phillipbury,2306.4
2111,O02112,C0282,P092,3,2024-06-10,Coach,Electronics,588.3,Melissa,25,Male,South Kenneth,1764.8999999999999
2112,O02113,C0457,P098,5,2024-06-23,Decision,Accessories,567.31,William,39,Female,New Kathrynberg,2836.5499999999997
2113,O02114,C0500,P045,3,2024-06-21,Compare,Footwear,236.05,Jasmine,50,Male,North Mark,708.1500000000001
2114,O02115,C0230,P081,1,2024-06-08,Change,Accessories,695.48,Kimberly,28,Female,East Robertport,695.48
2115,O02116,C0467,P056,1,2024-06-08,While,Footwear,795.06,Sean,33,Male,Bryanmouth,795.06
2116,O02117,C0248,P054,5,2024-06-11,Follow,Electronics,338.23,Katherine,50,Male,Porterchester,1691.15
2117,O02118,C0477,P065,1,2024-06-14,Environmental,Electronics,38.36,Nathan,27,Male,New Tiffany,38.36
2118,O02119,C0086,P077,3,2024-06-16,Government,Clothing,233.11,Kristen,41,Male,Lake Vicki,699.33
2119,O02120,C0357,P017,3,2024-06-02,Happen,Accessories,831.47,Cameron,48,Male,Sanchezberg,2494.41
2120,O02121,C0024,P073,1,2024-06-17,Second,Electronics,131.85,Amber,38,Male,Travisfurt,131.85
2121,O02122,C0407,P089,2,2024-06-14,Value,Accessories,464.7,Adrian,32,Female,South Jeffreychester,929.4
2122,O02123,C0380,P051,4,2024-06-21,Part,Footwear,121.31,Megan,52,Male,Tinaville,485.24
2123,O02124,C0351,P069,5,2024-06-02,Prepare,Accessories,345.37,Christine,40,Male,Jasminborough,1726.85
2124,O02125,C0498,P010,2,2024-06-10,Able,Home,683.1,Spencer,29,Female,Harrisside,1366.2
2125,O02126,C0225,P097,5,2024-06-04,Away,Home,932.46,Danielle,41,Female,Emmashire,4662.3
2126,O02127,C0197,P072,4,2024-06-09,Phone,Footwear,847.22,Keith,49,Male,New Lauren,3388.88
2127,O02128,C0206,P078,3,2024-06-12,Where,Accessories,723.64,Jacob,19,Male,Jenkinsburgh,2170.92
2128,O02129,C0106,P024,1,2024-06-09,Night,Footwear,742.42,George,52,Female,Nicholaston,742.42
2129,O02130,C0082,P074,2,2024-06-12,Add,Electronics,400.3,Rebecca,33,Female,Nunezborough,800.6
2130,O02131,C0304,P090,1,2024-06-23,Perform,Electronics,947.55,Scott,38,Male,Rosemouth,947.55
2131,O02132,C0451,P066,4,2024-06-14,Such,Accessories,572.04,Jason,46,Male,South Jackhaven,2288.16
2132,O02133,C0258,P091,5,2024-06-08,Foot,Clothing,157.58,Paul,48,Female,East Amyton,787.9000000000001
2133,O02134,C0133,P039,2,2024-06-11,Bed,Clothing,441.94,Haley,31,Male,West Chad,883.88
2134,O02135,C0152,P091,3,2024-06-29,Foot,Clothing,157.58,Mario,54,Male,Paulview,472.74
2135,O02136,C0283,P016,2,2024-06-02,Mind,Footwear,929.88,Lori,53,Female,West Stevenville,1859.76
2136,O02137,C0115,P006,5,2024-06-06,Keep,Electronics,990.01,Danny,26,Female,Courtneyhaven,4950.05
2137,O02138,C0122,P038,1,2024-06-02,Black,Electronics,817.52,David,54,Male,New Megan,817.52
2138,O02139,C0328,P019,3,2024-06-01,Feeling,Accessories,128.68,Laura,50,Male,North Justin,386.04
2139,O02140,C0475,P018,3,2024-06-02,Maybe,Accessories,965.2,Brooke,54,Male,Edwardmouth,2895.6000000000004
2140,O02141,C0448,P007,2,2024-06-22,Finish,Clothing,325.74,Jennifer,56,Male,New Robertville,651.48
2141,O02142,C0422,P027,5,2024-06-24,Ahead,Clothing,144.07,Lisa,52,Female,Natalieview,720.3499999999999
2142,O02143,C0060,P001,3,2024-06-11,Stage,Clothing,534.93,Russell,53,Female,East Jonathon,1604.79
2143,O02144,C0324,P078,3,2024-06-07,Where,Accessories,723.64,Lisa,47,Male,North Mariafort,2170.92
2144,O02145,C0167,P011,5,2024-06-10,Senior,Electronics,761.43,Brent,62,Male,Davidstad,3807.1499999999996
2145,O02146,C0136,P093,2,2024-06-16,Why,Clothing,508.36,David,22,Male,East Brandon,1016.72
2146,O02147,C0210,P079,3,2024-06-09,Dream,Clothing,721.44,Adam,54,Male,Johnburgh,2164.32
2147,O02148,C0167,P008,1,2024-06-30,Table,Clothing,810.83,Brent,62,Male,Davidstad,810.83
2148,O02149,C0422,P046,2,2024-06-20,Around,Electronics,900.08,Lisa,52,Female,Natalieview,1800.16
2149,O02150,C0375,P036,2,2024-06-04,News,Clothing,877.81,Eric,60,Female,North Jonathanview,1755.62
2150,O02151,C0132,P003,5,2024-06-14,Number,Home,339.92,Sean,64,Male,Ryanborough,1699.6000000000001
2151,O02152,C0337,P100,5,2024-06-06,Everything,Home,922.89,Matthew,46,Male,West Travis,4614.45
2152,O02153,C0055,P093,4,2024-06-09,Why,Clothing,508.36,Scott,25,Female,Austinmouth,2033.44
2153,O02154,C0485,P084,3,2024-06-16,Pay,Home,348.97,Cameron,18,Male,New Deborahfurt,1046.91
2154,O02155,C0446,P081,5,2024-06-12,Change,Accessories,695.48,William,18,Male,South Kimberlyton,3477.4
2155,O02156,C0283,P027,4,2024-06-11,Ahead,Clothing,144.07,Lori,53,Female,West Stevenville,576.28
2156,O02157,C0113,P042,3,2024-06-10,Find,Accessories,304.87,Ryan,45,Male,North Thomashaven,914.61
2157,O02158,C0011,P015,1,2024-07-19,Strategy,Home,352.12,Sarah,28,Female,Port Nicholas,352.12
2158,O02159,C0391,P083,1,2024-07-21,Ready,Accessories,255.54,Lindsay,33,Male,Whiteport,255.54
2159,O02160,C0068,P032,1,2024-07-26,Most,Clothing,815.5,Kathy,35,Female,Gambleport,815.5
2160,O02161,C0138,P019,5,2024-07-28,Feeling,Accessories,128.68,Corey,31,Male,West Gregory,643.4000000000001
2161,O02162,C0007,P002,1,2024-07-25,Least,Accessories,56.56,James,56,Male,South Stacy,56.56
2162,O02163,C0278,P095,3,2024-07-13,Program,Clothing,23.02,Ricardo,41,Male,East Robin,69.06
2163,O02164,C0437,P091,1,2024-07-05,Foot,Clothing,157.58,Elizabeth,29,Female,West Patricia,157.58
2164,O02165,C0104,P018,4,2024-07-15,Maybe,Accessories,965.2,Wayne,34,Female,South Luismouth,3860.8
2165,O02166,C0389,P073,4,2024-07-08,Second,Electronics,131.85,Jason,25,Female,Maysburgh,527.4
2166,O02167,C0418,P021,3,2024-07-24,Art,Electronics,938.65,Stacy,62,Male,North Laura,2815.95
2167,O02168,C0170,P062,2,2024-07-24,Program,Clothing,315.16,Scott,45,Male,Davidborough,630.32
2168,O02169,C0125,P008,5,2024-07-14,Table,Clothing,810.83,Jodi,57,Male,Valdezberg,4054.15
2169,O02170,C0355,P035,5,2024-07-12,First,Clothing,362.04,Christine,42,Female,Zunigastad,1810.2
2170,O02171,C0064,P003,1,2024-07-05,Number,Home,339.92,James,23,Female,Jefferyshire,339.92
2171,O02172,C0053,P070,3,2024-07-29,Country,Home,822.15,James,24,Male,Maysborough,2466.45
2172,O02173,C0053,P066,4,2024-07-16,Such,Accessories,572.04,James,24,Male,Maysborough,2288.16
2173,O02174,C0073,P001,2,2024-07-03,Stage,Clothing,534.93,Mary,53,Male,West Richardborough,1069.86
2174,O02175,C0013,P030,4,2024-07-16,Ask,Footwear,167.84,Mindy,53,Female,Leemouth,671.36
2175,O02176,C0198,P019,3,2024-07-06,Feeling,Accessories,128.68,Mark,41,Male,Davidfurt,386.04
2176,O02177,C0336,P037,2,2024-07-15,Store,Home,395.48,Anna,47,Female,West Carlosport,790.96
2177,O02178,C0472,P088,4,2024-07-06,Trip,Electronics,403.85,Julia,53,Male,Port Barbaraburgh,1615.4
2178,O02179,C0352,P092,1,2024-07-27,Coach,Electronics,588.3,Kimberly,50,Male,Camachoside,588.3
